ID,Lat,Lon,CC_MRAI,PRB_MRAI,RMSE_MRAI,MBR_MRAI,NSE_MRAI,KGE_MRAI,CC_SRAI,PRB_SRAI,RMSE_SRAI,MBR_SRAI,NSE_SRAI,KGE_SRAI
169803,41.0333,-81.0167,0.96527637180116,0.21722761573948815,0.7579802770687372,1.0,0.8896482026694912,0.6746446954076157,0.9187658391369987,-1.5324088184084788,1.0973643637780077,0.0,0.7687054999664673,-0.5456923231432727
169357,41.4619,-84.5272,0.9502801033524892,-0.46104477871738236,1.0294909496876412,0.5389552212826175,0.7999277510466889,0.4105339683503807,0.9135708706074073,1.6345059435558675,1.1787263119390743,1.0,0.7377184484927177,-0.6410365508950999
168539,41.4667,-81.1667,0.9558252786412713,-0.5355191528818003,0.9485668816649957,0.4644808471181996,0.8221219367284589,0.3709361412617378,0.897863372208242,0.9141903236922496,1.2141020459607896,1.0,0.7085950941059936,0.06776178220065643
168440,40.0167,-81.5833,0.9272950622329137,-0.18573335779328565,0.8778933287269357,0.8142666422067145,0.8109793153796675,0.6480604502736611,0.8491800944686999,2.291226341936531,1.5801338310966169,1.0,0.38763046400573065,-1.2995201373012
168067,40.7667,-81.3833,0.8795496938457892,0.17518159304593894,1.0130236057130777,1.0,0.724049992619207,0.5993370592635007,0.8825504534454285,2.1548469806190838,1.389075742046129,1.0,0.48114843232883864,-1.1626280396693356
167932,40.3,-82.65,0.9577800989310186,0.5805890810418797,0.9516426009943164,1.0,0.8254616242139092,0.32882850574255595,0.9368440240856543,1.250955419875503,0.9672494102270954,1.0,0.8196898698996398,-0.2565952878035527
167738,40.74,-82.3569,0.9375008554829295,-0.1571199471453781,0.7909004264807762,0.8428800528546219,0.8361421592922993,0.6843811619562495,0.9063072130576486,1.6141071456420875,1.2046482394114695,1.0,0.61985952895536,-0.6279020802452802
166978,39.3744,-83.0036,0.9651923467568397,-3.1447359939827604,0.8900645187121443,0.0,0.8506438802213705,-2.159531432544483,0.8981269549475367,-7.230743887608893,1.2408424955975272,0.0,0.7097225082757332,-6.232500452917772
166664,38.7983,-84.1731,0.9510149235525354,-0.8957266160714961,0.9711068652550037,0.10427338392850388,0.8137167823615197,0.04626233232959931,0.900549054281165,2.328559916221823,1.3518720887910085,1.0,0.6389969383571084,-1.3364699439696843
166660,41.0517,-81.9361,0.9338686412674995,-0.435126293767489,1.1520325079942575,0.564873706232511,0.7526489174746407,0.40180342670746294,0.9402058533529114,2.722704475963252,1.283945993221076,1.0,0.6927599269252631,-1.7239381447735234
166582,39.1,-84.5167,0.9553345532742135,4.796255082798401,0.8759225816685057,1.0,0.8484663010040776,-3.805426094309575,0.9229014731014693,8.989440881367962,1.0086219856204235,1.0,0.7990746931924153,-7.99076536049416
166394,39.6106,-82.9547,0.9527457101323374,-0.8196265032402514,1.0090701916094504,0.18037349675974845,0.7828988954543386,0.10409288210762169,0.8981231726185974,1.8900151124952853,1.396213870582692,1.0,0.5843544117952132,-0.900413578925078
166324,41.405,-81.8528,0.9471582389630502,1.5162293808065581,0.9505994063874804,1.0,0.807144956016332,-0.555208872615391,0.914318353943659,3.7539229787419717,1.0941497410818821,1.0,0.7445008566613522,-2.757629193380911
166305,40.8833,-80.6833,0.9387374693386437,-0.45626710352326155,1.0230323543010227,0.5437328964767386,0.7828941547684601,0.4163762529134186,0.9345719114221474,1.3949746461677943,1.1098849723120077,1.0,0.7444659837539189,-0.4022381319841133
166244,39.9914,-82.8808,0.9336689376268723,-0.3451240578128215,0.8408017135488223,0.6548759421871785,0.814378846455,0.5557311867973291,0.9037060932312778,0.8505177537701974,1.1594416098484643,1.0,0.6470297882661245,0.12483794920215008
165620,41.9833,-80.5667,0.9257276416419624,-0.15677284542473555,0.9438685765772391,0.8432271545752643,0.7797980063934845,0.6134932499340997,0.9110799959709269,1.032997945292212,1.1880725945057595,1.0,0.6511135142736884,-0.03808106808878464
165266,39.9061,-84.2186,0.9620212555175262,0.07507886988540269,0.750710446273423,1.0,0.8841247438660116,0.7447164102418659,0.9001094742807157,1.548023204734007,1.2466712343402138,1.0,0.680442020804356,-0.5604740708209905
165078,39.6253,-83.2128,0.9811065027600048,1.6331379729464515,0.7528159748723569,1.0,0.9086088611598867,-0.652153762892066,0.9536039709313879,-0.6936160240634762,0.8440810663555702,0.30638397593652467,0.8851066866747723,0.2963691219533904
164816,41.2833,-84.3833,0.9388128279092778,-0.01772277172231968,0.826409524928921,0.9822772282776802,0.8332797837751642,0.7124170955425075,0.8852771680232325,1.0081788311369158,1.1594126549645754,1.0,0.6718490170680005,-0.021043973571725827
164700,40.0,-82.0833,0.9079863226629604,0.10838129166987621,1.1037458448069934,1.0,0.7367067546263733,0.5881590145472038,0.8976489894412174,1.5907022867040062,1.3809457309527162,1.0,0.5878504993085697,-0.5946437455235523
